# file...... output/IEEE_123_feeder_0_swing_node.csv
# date...... Tue Apr 17 15:18:40 2018
# user...... reim112
# host...... (null)
# target.... meter 284
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,measured_current_A,measured_current_B,measured_current_C,measured_voltage_A,measured_voltage_B,measured_voltage_C,measured_power
2013-07-29 02:22:00 PST,+313.256-136.59j,-226.276-126.65j,-31.46+292.887j,+2401.38-0.640594j,-1201.09-2079.46j,-1200.24+2079.97j,+1.93443e+006+932314j
2013-07-29 02:23:00 PST,+312.177-136.523j,-232.432-131.806j,-32.8783+295.592j,+2401.38-0.638256j,-1201.1-2079.45j,-1200.23+2079.97j,+1.95729e+006+939056j
2013-07-29 02:24:00 PST,+316.954-138.559j,-232.588-131.812j,-32.7991+303.544j,+2401.37-0.64804j,-1201.1-2079.45j,-1200.21+2079.97j,+1.9854e+006+953958j
2013-07-29 02:25:00 PST,+334.175-145.345j,-235.173-134.602j,-32.7014+302.439j,+2401.35-0.683493j,-1201.11-2079.44j,-1200.22+2079.97j,+2.03325e+006+971126j
2013-07-29 02:26:00 PST,+332.564-145.143j,-231.777-130.878j,-30.3515+290.504j,+2401.35-0.680034j,-1201.1-2079.45j,-1200.24+2079.97j,+1.98991e+006+958631j
2013-07-29 02:27:00 PST,+321.652-140.605j,-229.371-128.875j,-29.8062+286.767j,+2401.36-0.657648j,-1201.1-2079.46j,-1200.25+2079.97j,+1.94823e+006+941804j
2013-07-29 02:28:00 PST,+327.294-143.46j,-224.04-123.83j,-29.3007+284.18j,+2401.36-0.669054j,-1201.09-2079.47j,-1200.26+2079.97j,+1.93889e+006+941577j
2013-07-29 02:29:00 PST,+333.274-146.175j,-224.614-124.862j,-30.8513+286.328j,+2401.35-0.681249j,-1201.09-2079.47j,-1200.25+2079.97j,+1.96242e+006+947391j
2013-07-29 02:30:00 PST,+329.578-144.624j,-222.445-122.197j,-30.2001+289.411j,+2401.35-0.673672j,-1201.08-2079.47j,-1200.25+2079.97j,+1.95103e+006+947420j
2013-07-29 02:31:00 PST,+346.061-149.961j,-224.146-124.326j,-29.8853+278.38j,+2401.34-0.707984j,-1201.09-2079.47j,-1200.27+2079.97j,+1.97376e+006+948609j
2013-07-29 02:32:00 PST,+336.381-147.542j,-230.6-131.189j,-34.4453+301.4j,+2401.34-0.687597j,-1201.1-2079.45j,-1200.22+2079.98j,+2.02589e+006+966119j
2013-07-29 02:33:00 PST,+332.567-146.189j,-225.601-126.58j,-38.3681+320.122j,+2401.35-0.679698j,-1201.09-2079.46j,-1200.18+2079.98j,+2.04479e+006+972319j
2013-07-29 02:34:00 PST,+314.743-139.966j,-227.643-128.148j,-37.3994+313.232j,+2401.37-0.642741j,-1201.09-2079.46j,-1200.19+2079.98j,+1.99221e+006+953514j
2013-07-29 02:35:00 PST,+318.76-139.243j,-237.725-136.256j,-34.661+301.221j,+2401.37-0.651767j,-1201.11-2079.44j,-1200.22+2079.98j,+2.00255e+006+954276j
2013-07-29 02:36:00 PST,+312.438-137.217j,-243.653-140.636j,-33.6403+292.628j,+2401.37-0.638599j,-1201.12-2079.42j,-1200.24+2079.98j,+1.9845e+006+948298j
2013-07-29 02:37:00 PST,+318.118-138.183j,-239.737-137.547j,-33.5473+291.503j,+2401.37-0.65071j,-1201.11-2079.43j,-1200.24+2079.98j,+1.98456e+006+945026j
2013-07-29 02:38:00 PST,+322.584-139.994j,-231.694-130.296j,-33.8928+297.841j,+2401.36-0.659886j,-1201.1-2079.45j,-1200.23+2079.98j,+1.98414e+006+948243j
2013-07-29 02:39:00 PST,+326.269-142.517j,-224.411-124.371j,-35.6991+303.51j,+2401.36-0.667123j,-1201.09-2079.47j,-1200.21+2079.98j,+1.98589e+006+949314j
2013-07-29 02:40:00 PST,+328.808-143.429j,-224.886-124.261j,-36.6736+309.915j,+2401.36-0.672378j,-1201.09-2079.47j,-1200.2+2079.98j,+2.00682e+006+958276j
2013-07-29 02:41:00 PST,+316.644-138.328j,-225.102-124.897j,-35.7031+299.246j,+2401.37-0.647436j,-1201.09-2079.47j,-1200.22+2079.98j,+1.95583e+006+934953j
2013-07-29 02:42:00 PST,+322.908-140.004j,-224.974-124.935j,-37.2088+310.013j,+2401.36-0.660593j,-1201.09-2079.47j,-1200.2+2079.98j,+1.995e+006+948440j
2013-07-29 02:43:00 PST,+318.534-138.587j,-228.674-127.932j,-34.4389+304.646j,+2401.37-0.651488j,-1201.09-2079.46j,-1200.21+2079.98j,+1.98069e+006+948458j
2013-07-29 02:44:00 PST,+330.959-142.83j,-228.742-127.416j,-35.5962+309.203j,+2401.36-0.677281j,-1201.09-2079.46j,-1200.2+2079.98j,+2.0204e+006+962449j
2013-07-29 02:45:00 PST,+331.05-143.205j,-236.07-134.535j,-35.1886+308.455j,+2401.36-0.677358j,-1201.11-2079.44j,-1200.2+2079.98j,+2.04218e+006+969981j
2013-07-29 02:46:00 PST,+317.042-137.772j,-242.478-139.745j,-35.9964+306.75j,+2401.37-0.64849j,-1201.11-2079.42j,-1200.21+2079.98j,+2.02449e+006+960293j
2013-07-29 02:47:00 PST,+317.798-137.794j,-242.726-140.499j,-35.173+302.593j,+2401.37-0.650136j,-1201.12-2079.42j,-1200.21+2079.98j,+2.01854e+006+956679j
2013-07-29 02:48:00 PST,+323.018-140.08j,-232.459-132.36j,-35.6038+291.539j,+2401.36-0.660809j,-1201.1-2079.45j,-1200.24+2079.98j,+1.97935e+006+936440j
2013-07-29 02:49:00 PST,+336.606-146.792j,-226.011-127.631j,-36.0807+296.462j,+2401.35-0.688336j,-1201.09-2079.46j,-1200.23+2079.98j,+2.00521e+006+949726j
2013-07-29 02:50:00 PST,+339.398-147.739j,-221.052-124.588j,-35.8301+298.261j,+2401.34-0.694135j,-1201.09-2079.48j,-1200.22+2079.98j,+2.00308e+006+948021j
2013-07-29 02:51:00 PST,+334.797-145.885j,-225.341-128.993j,-37.5043+305.115j,+2401.35-0.684676j,-1201.1-2079.46j,-1200.21+2079.98j,+2.0226e+006+951942j
2013-07-29 02:52:00 PST,+330.701-143.82j,-225.625-128.527j,-36.1591+305.731j,+2401.35-0.676391j,-1201.1-2079.46j,-1200.21+2079.98j,+2.0118e+006+951675j
2013-07-29 02:53:00 PST,+324.442-141.72j,-231.759-134.428j,-37.3303+315.498j,+2401.36-0.663386j,-1201.11-2079.45j,-1200.19+2079.98j,+2.03813e+006+961584j
2013-07-29 02:54:00 PST,+313.816-137.23j,-237.859-139.189j,-37.1472+317.024j,+2401.37-0.64161j,-1201.12-2079.43j,-1200.18+2079.98j,+2.03279e+006+959989j
2013-07-29 02:55:00 PST,+324.511-141.023j,-242.994-142.622j,-35.6847+306.697j,+2401.36-0.663766j,-1201.12-2079.42j,-1200.21+2079.98j,+2.04855e+006+966290j
2013-07-29 02:56:00 PST,+331.236-144.305j,-240.843-139.815j,-37.1435+308.276j,+2401.35-0.677404j,-1201.12-2079.43j,-1200.2+2079.98j,+2.06132e+006+971920j
2013-07-29 02:57:00 PST,+337.039-146.138j,-235.799-135.166j,-38.5103+316.185j,+2401.35-0.689499j,-1201.11-2079.44j,-1200.18+2079.98j,+2.07762e+006+978057j
2013-07-29 02:58:00 PST,+340.705-146.027j,-235.613-135.05j,-37.1706+304.746j,+2401.35-0.697557j,-1201.11-2079.44j,-1200.21+2079.98j,+2.06056e+006+966601j
2013-07-29 02:59:00 PST,+329.419-141.708j,-236.592-135.817j,-36.0631+300.512j,+2401.36-0.674281j,-1201.11-2079.44j,-1200.22+2079.98j,+2.02609e+006+954587j
2013-07-29 03:00:00 PST,+329.233-140.558j,-230.483-131.624j,-38.5678+307.076j,+2401.36-0.674251j,-1201.1-2079.45j,-1200.2+2079.98j,+2.02624e+006+946827j
2013-07-29 03:01:00 PST,+318.636-138.142j,-223.019-126.02j,-37.5101+299.782j,+2401.37-0.651856j,-1201.09-2079.47j,-1200.22+2079.98j,+1.96373e+006+925706j
2013-07-29 03:02:00 PST,+336.666-144.178j,-218.462-123.291j,-37.7596+305.858j,+2401.35-0.689326j,-1201.09-2079.48j,-1200.21+2079.98j,+2.00882e+006+940749j
2013-07-29 03:03:00 PST,+335.969-142.138j,-221.306-126.84j,-36.3175+301.526j,+2401.36-0.68847j,-1201.09-2079.47j,-1200.22+2079.98j,+2.0072e+006+935305j
2013-07-29 03:04:00 PST,+330.914-140.463j,-227.264-131.299j,-37.0467+302.65j,+2401.36-0.67796j,-1201.1-2079.46j,-1200.21+2079.98j,+2.01471e+006+938150j
2013-07-29 03:05:00 PST,+332.509-141.282j,-235.688-138.807j,-37.8008+309.294j,+2401.36-0.681182j,-1201.11-2079.44j,-1200.2+2079.98j,+2.059e+006+955006j
2013-07-29 03:06:00 PST,+340.323-145.02j,-242.32-145.374j,-40.1039+322.314j,+2401.35-0.697052j,-1201.13-2079.42j,-1200.17+2079.98j,+2.12922e+006+980695j
2013-07-29 03:07:00 PST,+339.601-144.523j,-240.337-143.53j,-39.5702+314.272j,+2401.35-0.695636j,-1201.12-2079.43j,-1200.19+2079.98j,+2.10391e+006+969062j
2013-07-29 03:08:00 PST,+339.905-144.072j,-239.887-142.969j,-36.8969+309.375j,+2401.35-0.696447j,-1201.12-2079.43j,-1200.2+2079.98j,+2.08953e+006+967399j
2013-07-29 03:09:00 PST,+340.145-143.693j,-238.001-142.836j,-34.9273+298.64j,+2401.35-0.697097j,-1201.12-2079.43j,-1200.22+2079.98j,+2.06288e+006+953950j
2013-07-29 03:10:00 PST,+325.889-137.879j,-245.479-148.427j,-37.579+312.854j,+2401.37-0.667813j,-1201.13-2079.41j,-1200.19+2079.98j,+2.082e+006+960373j
2013-07-29 03:11:00 PST,+330.582-141.503j,-243.304-145.172j,-38.598+319.004j,+2401.36-0.676892j,-1201.13-2079.42j,-1200.18+2079.98j,+2.0979e+006+973716j
2013-07-29 03:12:00 PST,+347.335-147.872j,-240.057-141.713j,-37.6873+310.126j,+2401.34-0.711459j,-1201.12-2079.43j,-1200.2+2079.98j,+2.10748e+006+977635j
2013-07-29 03:13:00 PST,+358.76-153.243j,-236.792-140.459j,-37.962+312.629j,+2401.32-0.734694j,-1201.12-2079.44j,-1200.19+2079.98j,+2.13393e+006+987664j
2013-07-29 03:14:00 PST,+362.119-153.961j,-236.201-140.032j,-36.3613+302.068j,+2401.32-0.741809j,-1201.12-2079.44j,-1200.22+2079.98j,+2.11651e+006+979329j
2013-07-29 03:15:00 PST,+347.087-147.303j,-237.236-140.107j,-37.4736+304.246j,+2401.34-0.711102j,-1201.12-2079.43j,-1200.21+2079.98j,+2.08767e+006+965724j
2013-07-29 03:16:00 PST,+319.915-138.174j,-229.815-134.145j,-38.5322+310.21j,+2401.37-0.654645j,-1201.11-2079.45j,-1200.2+2079.98j,+2.01478e+006+940532j
2013-07-29 03:17:00 PST,+333.081-141.872j,-236.803-139.404j,-36.9025+302.805j,+2401.36-0.682238j,-1201.12-2079.44j,-1200.21+2079.98j,+2.04837e+006+952108j
2013-07-29 03:18:00 PST,+324.05-137.513j,-232.735-135.309j,-36.4235+300.758j,+2401.37-0.663909j,-1201.11-2079.45j,-1200.22+2079.98j,+2.00845e+006+936661j
2013-07-29 03:19:00 PST,+309.776-132.463j,-227.529-131.187j,-35.7539+305.348j,+2401.39-0.634335j,-1201.1-2079.46j,-1200.21+2079.98j,+1.96809e+006+925581j
2013-07-29 03:20:00 PST,+324.825-137.823j,-229.127-131.418j,-34.9431+303.201j,+2401.37-0.665503j,-1201.1-2079.46j,-1200.21+2079.98j,+2.00119e+006+940585j
2013-07-29 03:21:00 PST,+334.349-141.634j,-235.655-136.94j,-38.486+313.561j,+2401.36-0.685091j,-1201.11-2079.44j,-1200.19+2079.98j,+2.06919e+006+961719j
2013-07-29 03:22:00 PST,+353.134-149.118j,-236.528-135.275j,-37.1355+307.285j,+2401.33-0.723739j,-1201.11-2079.44j,-1200.2+2079.98j,+2.09721e+006+978754j
2013-07-29 03:23:00 PST,+353.887-148.247j,-233.999-132.951j,-36.8801+305.366j,+2401.34-0.725671j,-1201.1-2079.44j,-1200.21+2079.98j,+2.08685e+006+972428j
2013-07-29 03:24:00 PST,+354.092-147.675j,-238.881-136.899j,-37.9269+312.503j,+2401.34-0.726308j,-1201.11-2079.43j,-1200.19+2079.98j,+2.11752e+006+982842j
2013-07-29 03:25:00 PST,+349.955-146.492j,-241.536-139.392j,-34.9598+301.893j,+2401.34-0.717644j,-1201.11-2079.43j,-1200.22+2079.98j,+2.09032e+006+975978j
2013-07-29 03:26:00 PST,+345.045-145.005j,-238.63-137.138j,-35.6065+307.01j,+2401.35-0.707388j,-1201.11-2079.43j,-1200.21+2079.98j,+2.08177e+006+973876j
2013-07-29 03:27:00 PST,+360.816-151.019j,-243.834-141.91j,-32.458+295.005j,+2401.33-0.739922j,-1201.12-2079.42j,-1200.23+2079.97j,+2.10707e+006+985526j
2013-07-29 03:28:00 PST,+348.718-144.902j,-236.598-136.023j,-30.0575+285.675j,+2401.35-0.715459j,-1201.11-2079.44j,-1200.25+2079.97j,+2.0348e+006+956687j
2013-07-29 03:29:00 PST,+345.788-142.951j,-233.289-132.647j,-31.0886+289.71j,+2401.35-0.709687j,-1201.1-2079.45j,-1200.24+2079.97j,+2.0264e+006+951877j
2013-07-29 03:30:00 PST,+333.587-138.96j,-228.757-128.781j,-31.7156+296.225j,+2401.36-0.684302j,-1201.1-2079.46j,-1200.23+2079.97j,+1.99792e+006+944050j
2013-07-29 03:31:00 PST,+334.311-140.644j,-231.746-132.5j,-28.3501+285.541j,+2401.36-0.685334j,-1201.1-2079.45j,-1200.25+2079.97j,+1.98472e+006+944020j
2013-07-29 03:32:00 PST,+330.775-139.57j,-241.784-141.065j,-31.1968+298.342j,+2401.36-0.677948j,-1201.12-2079.42j,-1200.23+2079.97j,+2.03614e+006+961457j
2013-07-29 03:33:00 PST,+338.642-142.513j,-238.152-139.031j,-31.9192+301.225j,+2401.35-0.694197j,-1201.11-2079.43j,-1200.22+2079.97j,+2.0533e+006+965363j
2013-07-29 03:34:00 PST,+350.895-146.896j,-241.949-141.083j,-33.1021+296.836j,+2401.34-0.719568j,-1201.12-2079.42j,-1200.23+2079.97j,+2.08385e+006+973570j
2013-07-29 03:35:00 PST,+338.707-142.956j,-233.864-137.541j,-35.4022+303.619j,+2401.35-0.694194j,-1201.11-2079.44j,-1200.21+2079.98j,+2.05437e+006+954931j
2013-07-29 03:36:00 PST,+347.665-146.812j,-234.255-137.235j,-38.6605+314.031j,+2401.34-0.712529j,-1201.11-2079.44j,-1200.19+2079.98j,+2.10129e+006+971068j
2013-07-29 03:37:00 PST,+352.85-148.159j,-233.552-136.652j,-39.1644+312.832j,+2401.34-0.723432j,-1201.11-2079.44j,-1200.19+2079.98j,+2.10979e+006+971046j
2013-07-29 03:38:00 PST,+347.926-147.111j,-230.671-133.481j,-39.1696+314.762j,+2401.34-0.713001j,-1201.1-2079.45j,-1200.19+2079.98j,+2.09193e+006+968661j
2013-07-29 03:39:00 PST,+362.488-151.653j,-232.45-134.588j,-36.1896+297.352j,+2401.33-0.743373j,-1201.11-2079.45j,-1200.23+2079.98j,+2.09155e+006+967228j
2013-07-29 03:40:00 PST,+353.212-148.37j,-228.263-132.358j,-39.9926+316.548j,+2401.34-0.724155j,-1201.1-2079.46j,-1200.18+2079.98j,+2.1041e+006+968451j
2013-07-29 03:41:00 PST,+350.249-146.98j,-243.697-145.213j,-38.985+310.855j,+2401.34-0.718128j,-1201.13-2079.42j,-1200.2+2079.98j,+2.1292e+006+977026j
2013-07-29 03:42:00 PST,+351.808-145.449j,-251.314-152.156j,-35.9938+302.175j,+2401.34-0.722041j,-1201.14-2079.4j,-1200.22+2079.98j,+2.13489e+006+976650j
2013-07-29 03:43:00 PST,+344.866-142.644j,-248.36-148.839j,-37.2754+304.343j,+2401.35-0.707772j,-1201.13-2079.41j,-1200.21+2079.98j,+2.11382e+006+967702j
2013-07-29 03:44:00 PST,+337.367-140.392j,-246.099-148.161j,-38.4995+310.022j,+2401.36-0.692103j,-1201.13-2079.41j,-1200.2+2079.98j,+2.10497e+006+962689j
2013-07-29 03:45:00 PST,+350.495-145.383j,-238.246-143.796j,-38.629+314.041j,+2401.34-0.719189j,-1201.12-2079.43j,-1200.19+2079.98j,+2.1265e+006+968122j
2013-07-29 03:46:00 PST,+369.197-151.832j,-231.218-137.243j,-40.5613+323.058j,+2401.32-0.757994j,-1201.11-2079.45j,-1200.17+2079.98j,+2.17042e+006+983638j
2013-07-29 03:47:00 PST,+351.397-145.081j,-234.569-140.666j,-40.9279+324.038j,+2401.34-0.721262j,-1201.12-2079.44j,-1200.17+2079.98j,+2.14129e+006+970723j
2013-07-29 03:48:00 PST,+346.299-143.789j,-237.078-142.815j,-37.9578+322.745j,+2401.35-0.710531j,-1201.12-2079.43j,-1200.17+2079.98j,+2.13028e+006+974888j
2013-07-29 03:49:00 PST,+334.972-140.638j,-234.398-139.686j,-32.4425+296.333j,+2401.36-0.686782j,-1201.12-2079.44j,-1200.23+2079.97j,+2.0318e+006+945317j
2013-07-29 03:50:00 PST,+329.308-138.025j,-240.944-146.022j,-32.4968+293.337j,+2401.37-0.675247j,-1201.13-2079.42j,-1200.24+2079.97j,+2.03307e+006+941343j
2013-07-29 03:51:00 PST,+331.498-138.215j,-255.525-160.707j,-33.1769+300.107j,+2401.37-0.679975j,-1201.16-2079.39j,-1200.22+2079.97j,+2.10127e+006+961167j
2013-07-29 03:52:00 PST,+335.291-140.583j,-254.294-160.554j,-32.6944+299.004j,+2401.36-0.687497j,-1201.16-2079.39j,-1200.22+2079.97j,+2.10571e+006+964154j
2013-07-29 03:53:00 PST,+341.661-144.496j,-257.529-163.571j,-33.215+303.537j,+2401.35-0.700151j,-1201.16-2079.38j,-1200.21+2079.97j,+2.14122e+006+980998j
2013-07-29 03:54:00 PST,+344.146-145.97j,-256.089-163.919j,-36.4453+317.287j,+2401.34-0.705105j,-1201.16-2079.39j,-1200.18+2079.98j,+2.17866e+006+990891j
2013-07-29 03:55:00 PST,+339.344-143.13j,-250.08-159.567j,-36.3227+301.05j,+2401.35-0.69553j,-1201.16-2079.4j,-1200.22+2079.98j,+2.11695e+006+957597j
2013-07-29 03:56:00 PST,+345.96-145.305j,-246.696-155.187j,-38.1611+304.362j,+2401.35-0.709293j,-1201.15-2079.41j,-1200.21+2079.98j,+2.12876e+006+961185j
2013-07-29 03:57:00 PST,+355.218-148.404j,-245.032-154.255j,-40.7862+304.64j,+2401.34-0.728531j,-1201.15-2079.41j,-1200.21+2079.99j,+2.15078e+006+961146j
2013-07-29 03:58:00 PST,+354.735-147.777j,-242.057-151.804j,-40.1003+299.16j,+2401.34-0.727682j,-1201.14-2079.42j,-1200.22+2079.99j,+2.12874e+006+951255j
2013-07-29 03:59:00 PST,+359.926-150.792j,-246.132-155.446j,-42.1116+311.868j,+2401.33-0.738051j,-1201.15-2079.41j,-1200.19+2079.99j,+2.18251e+006+973642j
2013-07-29 04:00:00 PST,+354.59-148.328j,-255.511-163.25j,-43.6086+315.506j,+2401.34-0.727183j,-1201.16-2079.39j,-1200.18+2079.99j,+2.20656e+006+979104j
2013-07-29 04:01:00 PST,+351.277-146.29j,-248.7-156.849j,-46.5211+330.064j,+2401.34-0.720603j,-1201.15-2079.4j,-1200.15+2079.99j,+2.21088e+006+979152j
2013-07-29 04:02:00 PST,+363.516-149.364j,-247.682-156.586j,-48.7685+337.619j,+2401.33-0.746374j,-1201.15-2079.41j,-1200.13+2080j,+2.25692e+006+989099j
2013-07-29 04:03:00 PST,+377.084-154.291j,-250.824-157.666j,-44.9074+314.739j,+2401.32-0.774444j,-1201.15-2079.4j,-1200.19+2079.99j,+2.2433e+006+986729j
2013-07-29 04:04:00 PST,+357.868-146.455j,-249.325-155.925j,-44.8434+316.456j,+2401.34-0.734971j,-1201.15-2079.4j,-1200.18+2079.99j,+2.19523e+006+969113j
2013-07-29 04:05:00 PST,+350.612-142.762j,-242.968-150.019j,-44.7605+323.807j,+2401.35-0.720306j,-1201.14-2079.42j,-1200.17+2079.99j,+2.17307e+006+963127j
2013-07-29 04:06:00 PST,+336.495-138.278j,-251.167-156.243j,-46.4187+329.613j,+2401.36-0.690889j,-1201.15-2079.4j,-1200.15+2079.99j,+2.17602e+006+965463j
2013-07-29 04:07:00 PST,+342.624-141.962j,-253.736-158.817j,-44.4465+327.183j,+2401.35-0.703091j,-1201.15-2079.39j,-1200.16+2079.99j,+2.19176e+006+977736j
2013-07-29 04:08:00 PST,+336.971-140.442j,-251.349-156.223j,-42.6188+328.005j,+2401.36-0.69122j,-1201.15-2079.4j,-1200.16+2079.99j,+2.16944e+006+977038j
2013-07-29 04:09:00 PST,+331.078-137.864j,-242.672-148.112j,-41.1047+320.23j,+2401.37-0.679171j,-1201.13-2079.42j,-1200.17+2079.98j,+2.11001e+006+956386j
2013-07-29 04:10:00 PST,+334.538-140.6j,-236.113-142.695j,-43.2952+331.979j,+2401.36-0.685844j,-1201.12-2079.44j,-1200.15+2079.99j,+2.12624e+006+965359j
2013-07-29 04:11:00 PST,+333.191-140.169j,-241.486-148.081j,-41.8751+322.344j,+2401.36-0.683038j,-1201.13-2079.42j,-1200.17+2079.99j,+2.11892e+006+960423j
2013-07-29 04:12:00 PST,+337.784-142.058j,-238.578-145.941j,-40.4522+311.326j,+2401.36-0.692468j,-1201.13-2079.43j,-1200.19+2079.99j,+2.09738e+006+951222j
2013-07-29 04:13:00 PST,+345.333-144.761j,-248.416-154.266j,-41.4048+316.333j,+2401.35-0.7081j,-1201.14-2079.41j,-1200.18+2079.99j,+2.15619e+006+972176j
2013-07-29 04:14:00 PST,+333.292-139.818j,-247.393-153.32j,-38.3519+298.997j,+2401.36-0.683375j,-1201.14-2079.41j,-1200.22+2079.99j,+2.08436e+006+944889j
2013-07-29 04:15:00 PST,+354.753-148.128j,-241.113-146.701j,-39.1737+300.559j,+2401.34-0.727606j,-1201.13-2079.42j,-1200.22+2079.99j,+2.11883e+006+959872j
2013-07-29 04:16:00 PST,+352.22-147.396j,-241.79-146.645j,-38.7596+299.51j,+2401.34-0.722303j,-1201.13-2079.42j,-1200.22+2079.99j,+2.11076e+006+959195j
2013-07-29 04:17:00 PST,+332.438-139.581j,-248.388-153.63j,-39.955+308.219j,+2401.36-0.681584j,-1201.14-2079.41j,-1200.2+2079.99j,+2.10525e+006+953745j
2013-07-29 04:18:00 PST,+332.176-137.942j,-247.76-153.269j,-39.1651+303.606j,+2401.37-0.681548j,-1201.14-2079.41j,-1200.21+2079.99j,+2.09258e+006+945046j
2013-07-29 04:19:00 PST,+349.253-143.491j,-249.238-154.388j,-37.9739+296.545j,+2401.35-0.717093j,-1201.14-2079.4j,-1200.23+2079.99j,+2.12157e+006+954080j
2013-07-29 04:20:00 PST,+337.054-140.743j,-256.339-159.851j,-39.9757+311.569j,+2401.36-0.691302j,-1201.15-2079.39j,-1200.19+2079.99j,+2.14581e+006+969556j
2013-07-29 04:21:00 PST,+334.214-139.671j,-259.571-164.219j,-41.4344+322.027j,+2401.36-0.685441j,-1201.16-2079.38j,-1200.17+2079.98j,+2.17546e+006+977968j
2013-07-29 04:22:00 PST,+352.235-144.824j,-252.667-156.373j,-39.4673+317.548j,+2401.34-0.723181j,-1201.15-2079.4j,-1200.18+2079.98j,+2.18246e+006+984108j
2013-07-29 04:23:00 PST,+361.104-148.472j,-247.087-152.241j,-41.0533+323.723j,+2401.33-0.74139j,-1201.14-2079.41j,-1200.17+2079.98j,+2.20321e+006+990327j
2013-07-29 04:24:00 PST,+356.295-144.868j,-239.329-145.222j,-40.3415+308.613j,+2401.34-0.732049j,-1201.13-2079.43j,-1200.2+2079.99j,+2.13547e+006+957342j
2013-07-29 04:25:00 PST,+371.886-149.474j,-234.734-140.802j,-43.0623+322.998j,+2401.33-0.764653j,-1201.12-2079.44j,-1200.17+2079.99j,+2.19138e+006+975730j
2013-07-29 04:26:00 PST,+374.338-147.681j,-241.993-148.414j,-42.5172+326.898j,+2401.33-0.770605j,-1201.13-2079.42j,-1200.16+2079.99j,+2.22928e+006+983178j
2013-07-29 04:27:00 PST,+366.274-145.123j,-243.532-148.857j,-41.4129+309.25j,+2401.34-0.7538j,-1201.13-2079.42j,-1200.2+2079.99j,+2.17465e+006+960842j
2013-07-29 04:28:00 PST,+358.081-140.469j,-242.015-147.382j,-38.2444+296.57j,+2401.35-0.7374j,-1201.13-2079.42j,-1200.23+2079.99j,+2.11991e+006+939682j
2013-07-29 04:29:00 PST,+356.733-140.485j,-243.117-149.552j,-37.9972+295.009j,+2401.35-0.734446j,-1201.14-2079.42j,-1200.23+2079.99j,+2.11896e+006+938047j
2013-07-29 04:30:00 PST,+353.5-139.897j,-240.595-147.544j,-38.9388+298.231j,+2401.35-0.727564j,-1201.13-2079.43j,-1200.22+2079.99j,+2.11182e+006+935716j
2013-07-29 04:31:00 PST,+356.262-141.755j,-247.596-152.775j,-37.8892+305.635j,+2401.35-0.733j,-1201.14-2079.41j,-1200.21+2079.98j,+2.15188e+006+959507j
2013-07-29 04:32:00 PST,+357.293-143.101j,-250.937-155.666j,-39.5787+312.191j,+2401.35-0.734812j,-1201.15-2079.4j,-1200.19+2079.98j,+2.18005e+006+970559j
2013-07-29 04:33:00 PST,+357.766-143.53j,-250.784-156.264j,-40.6915+311.792j,+2401.35-0.735706j,-1201.15-2079.4j,-1200.19+2079.99j,+2.18275e+006+967760j
2013-07-29 04:34:00 PST,+354.854-142.013j,-242.718-150.133j,-41.4453+318.316j,+2401.35-0.729834j,-1201.14-2079.42j,-1200.18+2079.99j,+2.16779e+006+960976j
2013-07-29 04:35:00 PST,+362.511-144.074j,-238.885-145.508j,-38.9925+314.209j,+2401.34-0.745911j,-1201.13-2079.43j,-1200.19+2079.98j,+2.16047e+006+963677j
2013-07-29 04:36:00 PST,+370.081-147.605j,-240.181-145.696j,-39.3521+317.845j,+2401.33-0.761317j,-1201.13-2079.43j,-1200.18+2079.98j,+2.18859e+006+978226j
2013-07-29 04:37:00 PST,+354.389-141.756j,-247.335-151.186j,-36.0173+309.566j,+2401.35-0.728901j,-1201.14-2079.41j,-1200.2+2079.98j,+2.14969e+006+969489j
2013-07-29 04:38:00 PST,+340.147-137.511j,-242.878-145.641j,-31.0648+287.951j,+2401.36-0.699132j,-1201.13-2079.42j,-1200.25+2079.97j,+2.04771e+006+941086j
2013-07-29 04:39:00 PST,+333.09-137.571j,-228.317-133.44j,-32.5312+288.717j,+2401.37-0.683671j,-1201.11-2079.46j,-1200.25+2079.98j,+1.99125e+006+923499j
2013-07-29 04:40:00 PST,+339.95-141.514j,-231.252-135.972j,-33.4085+296.948j,+2401.36-0.697387j,-1201.11-2079.45j,-1200.23+2079.98j,+2.03469e+006+944065j
2013-07-29 04:41:00 PST,+341.413-140.615j,-239.478-142.586j,-33.4464+292.976j,+2401.36-0.700882j,-1201.12-2079.43j,-1200.24+2079.98j,+2.05362e+006+946216j
2013-07-29 04:42:00 PST,+341.694-140.754j,-246.098-148.555j,-35.2558+300.293j,+2401.36-0.701453j,-1201.13-2079.41j,-1200.22+2079.98j,+2.09205e+006+958151j
2013-07-29 04:43:00 PST,+350.843-143.652j,-252.069-153.7j,-35.4874+302.958j,+2401.35-0.720519j,-1201.14-2079.4j,-1200.21+2079.98j,+2.13771e+006+974044j
2013-07-29 04:44:00 PST,+355.14-146.171j,-242.927-146.507j,-39.572+318.268j,+2401.34-0.729095j,-1201.13-2079.42j,-1200.18+2079.98j,+2.15884e+006+979590j
2013-07-29 04:45:00 PST,+366.205-151.285j,-246.731-150.291j,-41.7336+326.275j,+2401.33-0.751627j,-1201.14-2079.41j,-1200.16+2079.98j,+2.2171e+006+1.00032e+006j
