# file...... output/IEEE_123_feeder_0_swing_node.csv
# date...... Fri Jul 26 12:25:41 2019
# user...... ankit
# host...... (null)
# target.... meter 285
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_current_A,measured_current_B,measured_current_C,measured_voltage_A,measured_voltage_B,measured_voltage_C,measured_power
2013-07-29 12:00:00 PST,+291.621-128.875j,-234.144-138.588j,-26.4079+266.091j,+2401.4-0.595788j,-1201.11-2079.44j,-1200.3+2079.97j,+1.85496e+06+894196j
2013-07-29 12:02:15 PST,+572.271-349.166j,-408.523-211.364j,+8.31114+539.609j,+2400.83-1.13757j,-1201.22-2079.04j,-1199.71+2079.8j,+3.41679e+06+2.09774e+06j
2013-07-29 12:02:16 PST,+572.274-349.533j,-408.553-211.318j,+8.3151+539.704j,+2400.82-1.13745j,-1201.22-2079.04j,-1199.71+2079.8j,+3.41693e+06+2.09886e+06j
2013-07-29 12:02:17 PST,+577.332-353.449j,-408.552-211.318j,+9.76783+551.971j,+2400.81-1.14724j,-1201.22-2079.04j,-1199.68+2079.8j,+3.45284e+06+2.12597e+06j
2013-07-29 12:02:18 PST,+577.332-353.449j,-408.552-211.318j,+9.76783+551.971j,+2400.81-1.14724j,-1201.22-2079.04j,-1199.68+2079.8j,+3.45284e+06+2.12597e+06j
2013-07-29 12:02:19 PST,+577.332-353.449j,-408.552-211.318j,+9.76783+551.971j,+2400.81-1.14724j,-1201.22-2079.04j,-1199.68+2079.8j,+3.45284e+06+2.12597e+06j
2013-07-29 12:02:20 PST,+577.175-353.869j,-408.423-211.46j,+9.98438+552.282j,+2400.81-1.14675j,-1201.22-2079.04j,-1199.68+2079.8j,+3.45299e+06+2.12736e+06j
2013-07-29 12:02:21 PST,+580.608-356.501j,-408.954-211.663j,+11.3282+564.572j,+2400.81-1.1534j,-1201.22-2079.04j,-1199.66+2079.79j,+3.48624e+06+2.15205e+06j
2013-07-29 12:02:22 PST,+580.608-356.501j,-408.954-211.663j,+11.3282+564.572j,+2400.81-1.1534j,-1201.22-2079.04j,-1199.66+2079.79j,+3.48624e+06+2.15205e+06j
2013-07-29 12:02:23 PST,+580.608-356.501j,-408.954-211.663j,+11.3282+564.572j,+2400.81-1.1534j,-1201.22-2079.04j,-1199.66+2079.79j,+3.48624e+06+2.15205e+06j
2013-07-29 12:02:24 PST,+580.498-356.744j,-408.913-211.752j,+11.571+564.798j,+2400.81-1.15308j,-1201.22-2079.04j,-1199.66+2079.79j,+3.48629e+06+2.15322e+06j
2013-07-29 12:02:25 PST,+584.684-360.027j,-411.065-212.728j,+12.0482+568.951j,+2400.8-1.16116j,-1201.22-2079.03j,-1199.65+2079.79j,+3.50902e+06+2.17035e+06j
2013-07-29 12:02:26 PST,+584.684-360.027j,-411.065-212.728j,+12.0482+568.951j,+2400.8-1.16116j,-1201.22-2079.03j,-1199.65+2079.79j,+3.50902e+06+2.17035e+06j
2013-07-29 12:02:27 PST,+584.684-360.027j,-411.065-212.728j,+12.0482+568.951j,+2400.8-1.16116j,-1201.22-2079.03j,-1199.65+2079.79j,+3.50902e+06+2.17035e+06j
2013-07-29 12:02:28 PST,+584.623-360.419j,-411.051-212.711j,+11.9974+569.007j,+2400.8-1.1609j,-1201.22-2079.03j,-1199.65+2079.79j,+3.50899e+06+2.17125e+06j
2013-07-29 12:02:29 PST,+585.832-361.376j,-413.357-213.706j,+12.2607+571.048j,+2400.79-1.16323j,-1201.22-2079.03j,-1199.64+2079.79j,+3.52067e+06+2.18013e+06j
2013-07-29 12:02:30 PST,+585.832-361.376j,-413.357-213.706j,+12.2607+571.048j,+2400.79-1.16323j,-1201.22-2079.03j,-1199.64+2079.79j,+3.52067e+06+2.18013e+06j
2013-07-29 12:02:31 PST,+585.832-361.376j,-413.357-213.706j,+12.2607+571.048j,+2400.79-1.16323j,-1201.22-2079.03j,-1199.64+2079.79j,+3.52067e+06+2.18013e+06j
2013-07-29 12:02:32 PST,+585.849-361.404j,-413.426-213.699j,+12.3479+571.103j,+2400.79-1.16326j,-1201.22-2079.03j,-1199.64+2079.79j,+3.52078e+06+2.1806e+06j
2013-07-29 12:02:33 PST,+590.218-364.838j,-422.024-217.474j,+12.6442+573.957j,+2400.79-1.17169j,-1201.23-2079.01j,-1199.64+2079.78j,+3.55503e+06+2.2062e+06j
2013-07-29 12:02:34 PST,+590.218-364.838j,-422.024-217.474j,+12.6442+573.957j,+2400.79-1.17169j,-1201.23-2079.01j,-1199.64+2079.78j,+3.55503e+06+2.2062e+06j
2013-07-29 12:02:35 PST,+590.218-364.838j,-422.024-217.474j,+12.6442+573.957j,+2400.79-1.17169j,-1201.23-2079.01j,-1199.64+2079.78j,+3.55503e+06+2.2062e+06j
2013-07-29 12:02:36 PST,+590.373-364.997j,-422.222-217.309j,+12.5955+573.944j,+2400.78-1.17198j,-1201.23-2079j,-1199.64+2079.78j,+3.55532e+06+2.20707e+06j
2013-07-29 12:02:37 PST,+592.02-366.238j,-423.99-218.03j,+13.4862+581.345j,+2400.78-1.17518j,-1201.23-2079j,-1199.62+2079.78j,+3.57722e+06+2.22358e+06j
2013-07-29 12:02:38 PST,+592.02-366.238j,-423.99-218.03j,+13.4862+581.345j,+2400.78-1.17518j,-1201.23-2079j,-1199.62+2079.78j,+3.57722e+06+2.22358e+06j
2013-07-29 12:02:39 PST,+592.02-366.238j,-423.99-218.03j,+13.4862+581.345j,+2400.78-1.17518j,-1201.23-2079j,-1199.62+2079.78j,+3.57722e+06+2.22358e+06j
2013-07-29 12:02:40 PST,+591.939-366.319j,-423.939-218.148j,+13.7654+581.569j,+2400.78-1.17497j,-1201.23-2079j,-1199.62+2079.78j,+3.57734e+06+2.22437e+06j
2013-07-29 12:02:41 PST,+594.123-367.948j,-428.352-221.236j,+13.6154+582.153j,+2400.78-1.17921j,-1201.23-2078.99j,-1199.62+2079.78j,+3.5957e+06+2.23412e+06j
2013-07-29 12:02:42 PST,+594.123-367.948j,-428.352-221.236j,+13.6154+582.153j,+2400.78-1.17921j,-1201.23-2078.99j,-1199.62+2079.78j,+3.5957e+06+2.23412e+06j
2013-07-29 12:02:43 PST,+594.123-367.948j,-428.352-221.236j,+13.6154+582.153j,+2400.78-1.17921j,-1201.23-2078.99j,-1199.62+2079.78j,+3.5957e+06+2.23412e+06j
2013-07-29 12:02:44 PST,+594.267-367.782j,-428.558-221.087j,+13.695+582.14j,+2400.78-1.17959j,-1201.23-2078.99j,-1199.62+2079.78j,+3.59587e+06+2.23448e+06j
2013-07-29 12:02:45 PST,+592.754-366.674j,-428.434-220.974j,+13.9185+585.588j,+2400.78-1.17664j,-1201.23-2078.99j,-1199.61+2079.78j,+3.59875e+06+2.2363e+06j
2013-07-29 12:02:46 PST,+592.754-366.674j,-428.434-220.974j,+13.9185+585.588j,+2400.78-1.17664j,-1201.23-2078.99j,-1199.61+2079.78j,+3.59875e+06+2.2363e+06j
2013-07-29 12:02:47 PST,+592.754-366.674j,-428.434-220.974j,+13.9185+585.588j,+2400.78-1.17664j,-1201.23-2078.99j,-1199.61+2079.78j,+3.59875e+06+2.2363e+06j
2013-07-29 12:02:48 PST,+592.757-366.551j,-428.488-220.966j,+14.0408+585.139j,+2400.78-1.17669j,-1201.23-2078.99j,-1199.61+2079.78j,+3.59773e+06+2.23584e+06j
2013-07-29 12:02:49 PST,+593.934-367.397j,-426.173-219.973j,+14.355+588.678j,+2400.78-1.17898j,-1201.23-2079j,-1199.61+2079.78j,+3.60269e+06+2.23915e+06j
2013-07-29 12:02:50 PST,+593.934-367.397j,-426.173-219.973j,+14.355+588.678j,+2400.78-1.17898j,-1201.23-2079j,-1199.61+2079.78j,+3.60269e+06+2.23915e+06j
2013-07-29 12:02:51 PST,+593.934-367.397j,-426.173-219.973j,+14.355+588.678j,+2400.78-1.17898j,-1201.23-2079j,-1199.61+2079.78j,+3.60269e+06+2.23915e+06j
2013-07-29 12:02:52 PST,+593.876-367.519j,-426.067-220.02j,+14.3157+588.733j,+2400.78-1.17882j,-1201.23-2079j,-1199.61+2079.78j,+3.60268e+06+2.23915e+06j
2013-07-29 12:02:53 PST,+605.671-376.645j,-428.006-220.772j,+15.7058+599.895j,+2400.75-1.20163j,-1201.23-2078.99j,-1199.58+2079.77j,+3.65644e+06+2.28041e+06j
2013-07-29 12:02:54 PST,+605.671-376.645j,-428.006-220.772j,+15.7058+599.895j,+2400.75-1.20163j,-1201.23-2078.99j,-1199.58+2079.77j,+3.65644e+06+2.28041e+06j
2013-07-29 12:02:55 PST,+605.671-376.645j,-428.006-220.772j,+15.7058+599.895j,+2400.75-1.20163j,-1201.23-2078.99j,-1199.58+2079.77j,+3.65644e+06+2.28041e+06j
2013-07-29 12:02:56 PST,+605.694-377.478j,-428.032-220.709j,+15.7845+600.197j,+2400.75-1.20141j,-1201.23-2078.99j,-1199.58+2079.77j,+3.65693e+06+2.28307e+06j
2013-07-29 12:02:57 PST,+609.312-380.219j,-428.326-220.817j,+16.0341+601.963j,+2400.75-1.20842j,-1201.23-2078.99j,-1199.58+2079.77j,+3.66957e+06+2.29276e+06j
2013-07-29 12:02:58 PST,+609.312-380.219j,-428.326-220.817j,+16.0341+601.963j,+2400.75-1.20842j,-1201.23-2078.99j,-1199.58+2079.77j,+3.66957e+06+2.29276e+06j
2013-07-29 12:02:59 PST,+609.312-380.219j,-428.326-220.817j,+16.0341+601.963j,+2400.75-1.20842j,-1201.23-2078.99j,-1199.58+2079.77j,+3.66957e+06+2.29276e+06j
2013-07-29 12:03:00 PST,+609.325-380.446j,-428.316-220.806j,+16.0487+602.06j,+2400.74-1.20838j,-1201.23-2078.99j,-1199.58+2079.77j,+3.66975e+06+2.29344e+06j
2013-07-29 12:03:01 PST,+614.128-384.245j,-429.867-221.447j,+16.7836+607.698j,+2400.73-1.21764j,-1201.23-2078.99j,-1199.56+2079.76j,+3.69532e+06+2.31328e+06j
2013-07-29 12:03:02 PST,+614.128-384.245j,-429.867-221.447j,+16.7836+607.698j,+2400.73-1.21764j,-1201.23-2078.99j,-1199.56+2079.76j,+3.69532e+06+2.31328e+06j
2013-07-29 12:03:03 PST,+614.128-384.245j,-429.867-221.447j,+16.7836+607.698j,+2400.73-1.21764j,-1201.23-2078.99j,-1199.56+2079.76j,+3.69532e+06+2.31328e+06j
2013-07-29 12:03:04 PST,+614.094-384.642j,-429.849-221.46j,+16.8978+607.899j,+2400.73-1.21743j,-1201.23-2078.99j,-1199.56+2079.76j,+3.69552e+06+2.31466e+06j
2013-07-29 12:03:05 PST,+616.345-386.446j,-430.271-221.657j,+17.3681+611.65j,+2400.73-1.22177j,-1201.23-2078.99j,-1199.56+2079.76j,+3.70908e+06+2.32509e+06j
2013-07-29 12:03:06 PST,+616.345-386.446j,-430.271-221.657j,+17.3681+611.65j,+2400.73-1.22177j,-1201.23-2078.99j,-1199.56+2079.76j,+3.70908e+06+2.32509e+06j
2013-07-29 12:03:07 PST,+616.345-386.446j,-430.271-221.657j,+17.3681+611.65j,+2400.73-1.22177j,-1201.23-2078.99j,-1199.56+2079.76j,+3.70908e+06+2.32509e+06j
2013-07-29 12:03:08 PST,+616.306-386.679j,-430.245-221.683j,+17.4083+611.763j,+2400.73-1.22161j,-1201.23-2078.99j,-1199.56+2079.76j,+3.70919e+06+2.32579e+06j
2013-07-29 12:03:09 PST,+619.716-389.258j,-433.601-223.083j,+17.6887+614.591j,+2400.72-1.22822j,-1201.23-2078.98j,-1199.55+2079.76j,+3.72987e+06+2.34123e+06j
2013-07-29 12:03:10 PST,+619.716-389.258j,-433.601-223.083j,+17.6887+614.591j,+2400.72-1.22822j,-1201.23-2078.98j,-1199.55+2079.76j,+3.72987e+06+2.34123e+06j
2013-07-29 12:03:11 PST,+619.716-389.258j,-433.601-223.083j,+17.6887+614.591j,+2400.72-1.22822j,-1201.23-2078.98j,-1199.55+2079.76j,+3.72987e+06+2.34123e+06j
2013-07-29 12:03:12 PST,+619.833-389.323j,-433.758-222.983j,+17.6849+614.583j,+2400.72-1.22846j,-1201.23-2078.98j,-1199.55+2079.76j,+3.73012e+06+2.34182e+06j
2013-07-29 12:03:13 PST,+622.846-391.65j,-431.509-221.985j,+17.6546+614.301j,+2400.72-1.23428j,-1201.23-2078.98j,-1199.55+2079.76j,+3.73203e+06+2.34352e+06j
2013-07-29 12:03:14 PST,+622.846-391.65j,-431.509-221.985j,+17.6546+614.301j,+2400.72-1.23428j,-1201.23-2078.98j,-1199.55+2079.76j,+3.73203e+06+2.34352e+06j
2013-07-29 12:03:15 PST,+622.846-391.65j,-431.509-221.985j,+17.6546+614.301j,+2400.72-1.23428j,-1201.23-2078.98j,-1199.55+2079.76j,+3.73203e+06+2.34352e+06j
2013-07-29 12:03:16 PST,+622.853-391.931j,-431.462-221.947j,+17.5407+614.313j,+2400.72-1.23421j,-1201.23-2078.98j,-1199.55+2079.76j,+3.73207e+06+2.34392e+06j
2013-07-29 12:03:17 PST,+632.354-399.103j,-438.897-225.297j,+17.8809+617.252j,+2400.7-1.25264j,-1201.24-2078.97j,-1199.54+2079.76j,+3.77648e+06+2.37676e+06j
2013-07-29 12:03:18 PST,+632.354-399.103j,-438.897-225.297j,+17.8809+617.252j,+2400.7-1.25264j,-1201.24-2078.97j,-1199.54+2079.76j,+3.77648e+06+2.37676e+06j
2013-07-29 12:03:19 PST,+632.354-399.103j,-438.897-225.297j,+17.8809+617.252j,+2400.7-1.25264j,-1201.24-2078.97j,-1199.54+2079.76j,+3.77648e+06+2.37676e+06j
2013-07-29 12:03:20 PST,+632.575-399.398j,-438.843-224.985j,+17.8631+617.29j,+2400.7-1.25303j,-1201.24-2078.97j,-1199.54+2079.76j,+3.77639e+06+2.37774e+06j
2013-07-29 12:03:21 PST,+634.463-400.888j,-443.6-226.964j,+18.8056+625.774j,+2400.69-1.25667j,-1201.24-2078.95j,-1199.53+2079.75j,+3.80727e+06+2.40094e+06j
2013-07-29 12:03:22 PST,+634.463-400.888j,-443.6-226.964j,+18.8056+625.774j,+2400.69-1.25667j,-1201.24-2078.95j,-1199.53+2079.75j,+3.80727e+06+2.40094e+06j
2013-07-29 12:03:23 PST,+634.463-400.888j,-443.6-226.964j,+18.8056+625.774j,+2400.69-1.25667j,-1201.24-2078.95j,-1199.53+2079.75j,+3.80727e+06+2.40094e+06j
2013-07-29 12:03:24 PST,+634.496-400.908j,-443.754-226.922j,+19.0591+625.933j,+2400.69-1.25674j,-1201.24-2078.95j,-1199.53+2079.75j,+3.80747e+06+2.40208e+06j
2013-07-29 12:03:25 PST,+637.438-403.213j,-442.408-226.324j,+19.0604+625.933j,+2400.69-1.26242j,-1201.24-2078.96j,-1199.53+2079.75j,+3.81168e+06+2.40552e+06j
2013-07-29 12:03:26 PST,+637.438-403.213j,-442.408-226.324j,+19.0604+625.933j,+2400.69-1.26242j,-1201.24-2078.96j,-1199.53+2079.75j,+3.81168e+06+2.40552e+06j
2013-07-29 12:03:27 PST,+637.438-403.213j,-442.408-226.324j,+19.0604+625.933j,+2400.69-1.26242j,-1201.24-2078.96j,-1199.53+2079.75j,+3.81168e+06+2.40552e+06j
2013-07-29 12:03:28 PST,+637.453-403.534j,-442.38-226.264j,+18.9128+625.939j,+2400.68-1.26234j,-1201.24-2078.96j,-1199.53+2079.75j,+3.81174e+06+2.40601e+06j
2013-07-29 12:03:29 PST,+636.26-402.609j,-443.82-226.874j,+19.6353+632.111j,+2400.69-1.26004j,-1201.24-2078.95j,-1199.51+2079.75j,+3.82384e+06+2.41495e+06j
2013-07-29 12:03:30 PST,+636.26-402.609j,-443.82-226.874j,+19.6353+632.111j,+2400.69-1.26004j,-1201.24-2078.95j,-1199.51+2079.75j,+3.82384e+06+2.41495e+06j
2013-07-29 12:03:31 PST,+636.26-402.609j,-443.82-226.874j,+19.6353+632.111j,+2400.69-1.26004j,-1201.24-2078.95j,-1199.51+2079.75j,+3.82384e+06+2.41495e+06j
2013-07-29 12:03:32 PST,+636.183-402.484j,-443.832-226.984j,+19.9124+632.271j,+2400.69-1.25991j,-1201.24-2078.95j,-1199.51+2079.75j,+3.8239e+06+2.41531e+06j
2013-07-29 12:03:33 PST,+638.75-404.469j,-442.85-226.545j,+19.7473+630.887j,+2400.68-1.26488j,-1201.24-2078.96j,-1199.51+2079.75j,+3.82529e+06+2.41655e+06j
2013-07-29 12:03:34 PST,+638.75-404.469j,-442.85-226.545j,+19.7473+630.887j,+2400.68-1.26488j,-1201.24-2078.96j,-1199.51+2079.75j,+3.82529e+06+2.41655e+06j
2013-07-29 12:03:35 PST,+638.75-404.469j,-442.85-226.545j,+19.7473+630.887j,+2400.68-1.26488j,-1201.24-2078.96j,-1199.51+2079.75j,+3.82529e+06+2.41655e+06j
2013-07-29 12:03:36 PST,+638.809-404.658j,-442.864-226.47j,+19.5928+630.832j,+2400.68-1.26494j,-1201.24-2078.96j,-1199.51+2079.75j,+3.82537e+06+2.41674e+06j
2013-07-29 12:03:37 PST,+643.323-408.053j,-442.37-225.985j,+19.8072+632.561j,+2400.67-1.27371j,-1201.24-2078.96j,-1199.51+2079.75j,+3.83794e+06+2.42695e+06j
2013-07-29 12:03:38 PST,+643.323-408.053j,-442.37-225.985j,+19.8072+632.561j,+2400.67-1.27371j,-1201.24-2078.96j,-1199.51+2079.75j,+3.83794e+06+2.42695e+06j
2013-07-29 12:03:39 PST,+643.323-408.053j,-442.37-225.985j,+19.8072+632.561j,+2400.67-1.27371j,-1201.24-2078.96j,-1199.51+2079.75j,+3.83794e+06+2.42695e+06j
2013-07-29 12:03:40 PST,+643.318-408.292j,-442.311-225.995j,+19.7684+632.677j,+2400.67-1.27362j,-1201.24-2078.96j,-1199.51+2079.75j,+3.83817e+06+2.42744e+06j
2013-07-29 12:03:41 PST,+647.639-411.695j,-443.788-226.617j,+20.4214+638.285j,+2400.66-1.28195j,-1201.24-2078.95j,-1199.5+2079.75j,+3.86249e+06+2.446e+06j
2013-07-29 12:03:42 PST,+647.639-411.695j,-443.788-226.617j,+20.4214+638.285j,+2400.66-1.28195j,-1201.24-2078.95j,-1199.5+2079.75j,+3.86249e+06+2.446e+06j
2013-07-29 12:03:43 PST,+647.639-411.695j,-443.788-226.617j,+20.4214+638.285j,+2400.66-1.28195j,-1201.24-2078.95j,-1199.5+2079.75j,+3.86249e+06+2.446e+06j
2013-07-29 12:03:44 PST,+647.632-411.99j,-443.787-226.61j,+20.521+638.447j,+2400.66-1.28184j,-1201.24-2078.95j,-1199.5+2079.75j,+3.86267e+06+2.44711e+06j
2013-07-29 12:03:45 PST,+652.083-415.392j,-448.324-228.458j,+21.0711+643.326j,+2400.65-1.29046j,-1201.24-2078.94j,-1199.49+2079.74j,+3.89214e+06+2.46946e+06j
2013-07-29 12:03:46 PST,+652.083-415.392j,-448.324-228.458j,+21.0711+643.326j,+2400.65-1.29046j,-1201.24-2078.94j,-1199.49+2079.74j,+3.89214e+06+2.46946e+06j
2013-07-29 12:03:47 PST,+652.083-415.392j,-448.324-228.458j,+21.0711+643.326j,+2400.65-1.29046j,-1201.24-2078.94j,-1199.49+2079.74j,+3.89214e+06+2.46946e+06j
2013-07-29 12:03:48 PST,+652.179-415.532j,-448.522-228.383j,+21.2277+643.385j,+2400.65-1.29063j,-1201.24-2078.94j,-1199.49+2079.74j,+3.89238e+06+2.4707e+06j
2013-07-29 12:03:49 PST,+657.611-419.868j,-448.905-228.521j,+21.1964+643.068j,+2400.64-1.30109j,-1201.24-2078.94j,-1199.49+2079.74j,+3.90555e+06+2.48127e+06j
2013-07-29 12:03:50 PST,+657.611-419.868j,-448.905-228.521j,+21.1964+643.068j,+2400.64-1.30109j,-1201.24-2078.94j,-1199.49+2079.74j,+3.90555e+06+2.48127e+06j
2013-07-29 12:03:51 PST,+657.611-419.868j,-448.905-228.521j,+21.1964+643.068j,+2400.64-1.30109j,-1201.24-2078.94j,-1199.49+2079.74j,+3.90555e+06+2.48127e+06j
2013-07-29 12:03:52 PST,+657.72-420.387j,-448.922-228.364j,+20.9511+643.035j,+2400.64-1.30116j,-1201.24-2078.94j,-1199.49+2079.74j,+3.90573e+06+2.48219e+06j
2013-07-29 12:03:53 PST,+655.678-418.816j,-448.13-228.033j,+20.4784+638.534j,+2400.65-1.29721j,-1201.24-2078.94j,-1199.5+2079.75j,+3.8904e+06+2.4708e+06j
2013-07-29 12:03:54 PST,+655.678-418.816j,-448.13-228.033j,+20.4784+638.534j,+2400.65-1.29721j,-1201.24-2078.94j,-1199.5+2079.75j,+3.8904e+06+2.4708e+06j
2013-07-29 12:03:55 PST,+655.678-418.816j,-448.13-228.033j,+20.4784+638.534j,+2400.65-1.29721j,-1201.24-2078.94j,-1199.5+2079.75j,+3.8904e+06+2.4708e+06j
2013-07-29 12:03:56 PST,+655.697-418.676j,-448.116-228.028j,+20.4185+638.445j,+2400.65-1.29729j,-1201.24-2078.94j,-1199.5+2079.75j,+3.8903e+06+2.47021e+06j
2013-07-29 12:03:57 PST,+654.325-417.452j,-448.094-228.001j,+20.6594+640.364j,+2400.65-1.29469j,-1201.24-2078.94j,-1199.49+2079.74j,+3.89063e+06+2.47007e+06j
2013-07-29 12:03:58 PST,+654.325-417.452j,-448.094-228.001j,+20.6594+640.364j,+2400.65-1.29469j,-1201.24-2078.94j,-1199.49+2079.74j,+3.89063e+06+2.47007e+06j
2013-07-29 12:03:59 PST,+654.325-417.452j,-448.094-228.001j,+20.6594+640.364j,+2400.65-1.29469j,-1201.24-2078.94j,-1199.49+2079.74j,+3.89063e+06+2.47007e+06j
2013-07-29 12:04:00 PST,+653.738-417.077j,-448.063-228.054j,+20.7567+640.443j,+2400.65-1.29353j,-1201.24-2078.94j,-1199.49+2079.74j,+3.88934e+06+2.46934e+06j
2013-07-29 12:04:01 PST,+653.329-416.846j,-447.973-228.03j,+21.2573+644.45j,+2400.65-1.29271j,-1201.24-2078.94j,-1199.49+2079.74j,+3.89593e+06+2.47447e+06j
2013-07-29 12:04:02 PST,+653.329-416.846j,-447.973-228.03j,+21.2573+644.45j,+2400.65-1.29271j,-1201.24-2078.94j,-1199.49+2079.74j,+3.89593e+06+2.47447e+06j
2013-07-29 12:04:03 PST,+653.329-416.846j,-447.973-228.03j,+21.2573+644.45j,+2400.65-1.29271j,-1201.24-2078.94j,-1199.49+2079.74j,+3.89593e+06+2.47447e+06j
2013-07-29 12:04:04 PST,+653.169-416.962j,-447.866-228.199j,+21.5375+644.667j,+2400.65-1.29233j,-1201.24-2078.95j,-1199.49+2079.74j,+3.89588e+06+2.47516e+06j
2013-07-29 12:04:05 PST,+654.954-418.425j,-447.995-228.235j,+21.0123+639.724j,+2400.65-1.29575j,-1201.24-2078.94j,-1199.5+2079.74j,+3.89075e+06+2.47188e+06j
2013-07-29 12:04:06 PST,+654.954-418.425j,-447.995-228.235j,+21.0123+639.724j,+2400.65-1.29575j,-1201.24-2078.94j,-1199.5+2079.74j,+3.89075e+06+2.47188e+06j
2013-07-29 12:04:07 PST,+654.954-418.425j,-447.995-228.235j,+21.0123+639.724j,+2400.65-1.29575j,-1201.24-2078.94j,-1199.5+2079.74j,+3.89075e+06+2.47188e+06j
2013-07-29 12:04:08 PST,+655.055-418.606j,-448.037-228.087j,+20.7777+639.607j,+2400.65-1.29591j,-1201.24-2078.94j,-1199.5+2079.74j,+3.89077e+06+2.47195e+06j
2013-07-29 12:04:09 PST,+652.447-416.574j,-448.037-228.087j,+20.9472+640.944j,+2400.65-1.29087j,-1201.24-2078.94j,-1199.49+2079.74j,+3.88709e+06+2.46903e+06j
2013-07-29 12:04:10 PST,+652.447-416.574j,-448.037-228.087j,+20.9472+640.944j,+2400.65-1.29087j,-1201.24-2078.94j,-1199.49+2079.74j,+3.88709e+06+2.46903e+06j
2013-07-29 12:04:11 PST,+652.447-416.574j,-448.037-228.087j,+20.9472+640.944j,+2400.65-1.29087j,-1201.24-2078.94j,-1199.49+2079.74j,+3.88709e+06+2.46903e+06j
2013-07-29 12:04:12 PST,+652.369-416.355j,-448.015-228.18j,+21.1209+641.012j,+2400.65-1.29077j,-1201.24-2078.94j,-1199.49+2079.74j,+3.887e+06+2.4688e+06j
2013-07-29 12:04:13 PST,+653.959-417.689j,-448.016-228.18j,+21.5361+644.885j,+2400.65-1.29382j,-1201.24-2078.94j,-1199.48+2079.74j,+3.89838e+06+2.4775e+06j
2013-07-29 12:04:14 PST,+653.959-417.689j,-448.016-228.18j,+21.5361+644.885j,+2400.65-1.29382j,-1201.24-2078.94j,-1199.48+2079.74j,+3.89838e+06+2.4775e+06j
2013-07-29 12:04:15 PST,+653.959-417.689j,-448.016-228.18j,+21.5361+644.885j,+2400.65-1.29382j,-1201.24-2078.94j,-1199.48+2079.74j,+3.89838e+06+2.4775e+06j
2013-07-29 12:04:16 PST,+653.94-417.943j,-447.974-228.192j,+21.5746+645.01j,+2400.65-1.29369j,-1201.24-2078.94j,-1199.48+2079.74j,+3.89852e+06+2.47824e+06j
2013-07-29 12:04:17 PST,+664.404-426.043j,-456.72-232.013j,+21.5017+644.569j,+2400.63-1.31393j,-1201.25-2078.92j,-1199.49+2079.74j,+3.94126e+06+2.51055e+06j
2013-07-29 12:04:18 PST,+664.404-426.043j,-456.72-232.013j,+21.5017+644.569j,+2400.63-1.31393j,-1201.25-2078.92j,-1199.49+2079.74j,+3.94126e+06+2.51055e+06j
2013-07-29 12:04:19 PST,+664.404-426.043j,-456.72-232.013j,+21.5017+644.569j,+2400.63-1.31393j,-1201.25-2078.92j,-1199.49+2079.74j,+3.94126e+06+2.51055e+06j
2013-07-29 12:04:20 PST,+664.68-426.588j,-456.998-231.699j,+21.2138+644.469j,+2400.63-1.31435j,-1201.25-2078.92j,-1199.49+2079.74j,+3.94174e+06+2.51209e+06j
2013-07-29 12:04:21 PST,+672.151-432.41j,-458.064-232.163j,+21.1463+644.251j,+2400.61-1.32879j,-1201.25-2078.92j,-1199.49+2079.74j,+3.96156e+06+2.5273e+06j
2013-07-29 12:04:22 PST,+672.151-432.41j,-458.064-232.163j,+21.1463+644.251j,+2400.61-1.32879j,-1201.25-2078.92j,-1199.49+2079.74j,+3.96156e+06+2.5273e+06j
2013-07-29 12:04:23 PST,+672.151-432.41j,-458.064-232.163j,+21.1463+644.251j,+2400.61-1.32879j,-1201.25-2078.92j,-1199.49+2079.74j,+3.96156e+06+2.5273e+06j
2013-07-29 12:04:24 PST,+672.297-432.99j,-458.109-232.003j,+20.8377+644.262j,+2400.61-1.32892j,-1201.25-2078.92j,-1199.49+2079.74j,+3.96202e+06+2.52835e+06j
2013-07-29 12:04:25 PST,+673.314-433.762j,-454.533-230.472j,+20.2737+638.802j,+2400.61-1.33089j,-1201.24-2078.93j,-1199.5+2079.75j,+3.94631e+06+2.51689e+06j
2013-07-29 12:04:26 PST,+673.314-433.762j,-454.533-230.472j,+20.2737+638.802j,+2400.61-1.33089j,-1201.24-2078.93j,-1199.5+2079.75j,+3.94631e+06+2.51689e+06j
2013-07-29 12:04:27 PST,+673.314-433.762j,-454.533-230.472j,+20.2737+638.802j,+2400.61-1.33089j,-1201.24-2078.93j,-1199.5+2079.75j,+3.94631e+06+2.51689e+06j
2013-07-29 12:04:28 PST,+673.311-433.893j,-454.426-230.492j,+20.1257+638.766j,+2400.61-1.33084j,-1201.24-2078.93j,-1199.5+2079.75j,+3.94632e+06+2.51661e+06j
2013-07-29 12:04:29 PST,+675.956-435.94j,-457.972-232.065j,+19.4022+632.046j,+2400.6-1.33596j,-1201.25-2078.92j,-1199.51+2079.75j,+3.94709e+06+2.51743e+06j
2013-07-29 12:04:30 PST,+675.956-435.94j,-457.972-232.065j,+19.4022+632.046j,+2400.6-1.33596j,-1201.25-2078.92j,-1199.51+2079.75j,+3.94709e+06+2.51743e+06j
